year,month,route,pax_to,pax_from,total_pax
2024,June,DELHI-VISAKHAPATNAM,22549,20143,42692
2024,June,AYODHYA-DELHI,18756,18837,37593
2024,June,DEOGHAR-KOLKATA,1866,1719,3585
2024,June,DEOGHAR-PATNA,259,233,492
2024,June,DEOGHAR-RANCHI,301,338,639
2024,June,DHARAMSALA-JAIPUR,132,258,390
2024,June,DHARAMSALA-SIMLA,170,172,342
2024,June,DIBRUGARH-GUWAHATI,5996,8184,14180
2024,June,DIBRUGARH-HYDERABAD,181,381,562
2024,June,DIBRUGARH-IMPHAL,3376,2642,6018
2024,June,DIBRUGARH-ITANAGAR,20,28,48
2024,June,DIBRUGARH-KOLKATA,10411,8841,19252
2024,June,DIBRUGARH-SHILLONG,266,307,573
2024,June,DIBRUGARH-TEZU,9,8,17
2024,June,DIMAPUR-GUWAHATI,1883,1435,3318
2024,June,DIMAPUR-IMPHAL,806,720,1526
2024,June,DIMAPUR-KOLKATA,5519,5522,11041
2024,June,DIMAPUR-SHILLONG,711,618,1329
2024,June,DIU-MUMBAI,1347,1143,2490
2024,June,DIU-SURAT,1135,852,1987
2024,June,DURGAPUR-HYDERABAD,5045,4925,9970
2024,June,DURGAPUR-MUMBAI,2731,2708,5439
2024,June,DURGAPUR-SURAT,0,4,4
2024,June,GAYA-KOLKATA,4607,4170,8777
2024,June,GOA-HYDERABAD,15433,15022,30455
2024,June,GOA-JAIPUR,5095,5296,10391
2024,June,GOA-JALGAON,1612,1371,2983
2024,June,GOA-KOLKATA,4427,4397,8824
2024,June,GOA-MUMBAI,41602,40445,82047
2024,June,GOA-NAGPUR,5183,4925,10108
2024,June,GOA-NASIK,1711,1503,3214
2024,June,GOA-PUNE,13416,11724,25140
2024,June,GOA-RAJKOT,1938,2224,4162
2024,June,GOA-SHIVAMOGGA,450,724,1174
2024,June,GOA-VADODARA,2116,1733,3849
2024,June,GONDIA-HYDERABAD,1732,1593,3325
2024,June,GORAKHPUR-HYDERABAD,6040,6048,12088
2024,June,GORAKHPUR-KOLKATA,2125,1800,3925
2024,June,GORAKHPUR-MUMBAI,5345,5189,10534
2024,June,GUWAHATI-HYDERABAD,6297,5594,11891
2024,June,GUWAHATI-IMPHAL,22574,20010,42584
2024,June,GUWAHATI-JAIPUR,1670,1514,3184
2024,June,GUWAHATI-KOLKATA,47752,45046,92798
2024,June,GUWAHATI-LUCKNOW,4250,4420,8670
2024,June,GUWAHATI-MUMBAI,14746,14093,28839
2024,June,GUWAHATI-PASIGHAT,77,159,236
2024,June,GUWAHATI-PUNE,5276,4963,10239
2024,June,GUWAHATI-SHILLONG,1169,860,2029
2024,June,GUWAHATI-SILCHAR,4400,4371,8771
2024,June,GUWAHATI-TEZPUR,278,494,772
2024,June,GWALIOR-HYDERABAD,2026,1841,3867
2024,June,GWALIOR-INDORE,700,698,1398
2024,June,GWALIOR-MUMBAI,5523,4425,9948
2024,June,HUBLI-HYDERABAD,1869,1789,3658
2024,June,HUBLI-PUNE,801,927,1728
2024,June,HYDERABAD-INDORE,15341,16194,31535
2024,June,HYDERABAD-JABALPUR,2029,2121,4150
2024,June,HYDERABAD-JAGDALPUR,1870,1760,3630
2024,June,HYDERABAD-JAIPUR,21439,21213,42652
2024,June,HYDERABAD-JALGAON,542,625,1167
2024,June,HYDERABAD-JAMMU,433,0,433
2024,June,HYDERABAD-JAMNAGAR,1237,1257,2494
2024,June,HYDERABAD-JODHPUR,3552,3367,6919
2024,June,HYDERABAD-KANNUR,1587,1784,3371
2024,June,HYDERABAD-KOCHI,22735,25128,47863
2024,June,HYDERABAD-KOLHAPUR,1758,1793,3551
2024,June,HYDERABAD-KOLKATA,45240,46990,92230
2024,June,HYDERABAD-KOZHIKODE,1982,2055,4037
2024,June,HYDERABAD-LUCKNOW,15233,16613,31846
2024,June,HYDERABAD-MADURAI,4348,4774,9122
2024,June,HYDERABAD-MALVAN,124,149,273
2024,June,HYDERABAD-MANGALORE,3918,4131,8049
2024,June,HYDERABAD-MUMBAI,94337,99030,193367
2024,June,HYDERABAD-MYSORE,2099,1686,3785
2024,June,HYDERABAD-NAGPUR,4179,4246,8425
2024,June,HYDERABAD-NANDED,804,1151,1955
2024,June,HYDERABAD-NASIK,2091,1950,4041
2024,June,HYDERABAD-PATNA,9852,9985,19837
2024,June,HYDERABAD-PORT BLAIR,4137,4526,8663
2024,June,HYDERABAD-PUNE,25688,26024,51712
2024,June,HYDERABAD-RAIPUR,6983,7269,14252
2024,June,HYDERABAD-RAJAHMUNDRY,12529,12143,24672
2024,June,HYDERABAD-RANCHI,10268,10544,20812
2024,June,HYDERABAD-SALEM,780,891,1671
2024,June,HYDERABAD-SHIRDI,7582,7554,15136
2024,June,HYDERABAD-SHIVAMOGGA,881,977,1858
2024,June,HYDERABAD-SRINAGAR,5301,5000,10301
2024,June,HYDERABAD-SURAT,6851,7569,14420
2024,June,HYDERABAD-TIRUCHIRAPALLY,4496,4459,8955
2024,June,HYDERABAD-TIRUPATI,28497,27505,56002
2024,June,HYDERABAD-THIRUVANANTHAPURAM,11168,13673,24841
2024,June,HYDERABAD-UDAIPUR,2295,1968,4263
2024,June,HYDERABAD-VADODARA,4685,4584,9269
2024,June,HYDERABAD-VARANASI,15548,16442,31990
2024,June,HYDERABAD-VIDYANAGAR,846,1133,1979
2024,June,HYDERABAD-VIJAYAWADA,15600,15404,31004
2024,June,HYDERABAD-VISAKHAPATNAM,35257,32857,68114
2024,June,IMPHAL-KOLKATA,16984,14601,31585
2024,June,IMPHAL-MUMBAI,150,197,347
2024,June,IMPHAL-SHILLONG,608,575,1183
2024,June,IMPHAL-SILCHAR,1906,1910,3816
2024,June,INDORE-JABALPUR,1895,2173,4068
2024,June,INDORE-JAIPUR,3387,3750,7137
2024,June,INDORE-JAMMU,2110,1848,3958
2024,June,INDORE-JODHPUR,1735,1855,3590
2024,June,INDORE-KOLKATA,5143,5112,10255
2024,June,INDORE-LUCKNOW,3780,4063,7843
2024,June,INDORE-MUMBAI,27873,29174,57047
2024,June,INDORE-NAGPUR,3942,3824,7766
2024,June,INDORE-NASIK,723,547,1270
2024,June,INDORE-PUNE,5262,5039,10301
2024,June,INDORE-RAIPUR,4629,4298,8927
2024,June,INDORE-SHIRDI,1622,1371,2993
2024,June,INDORE-SURAT,2125,1905,4030
2024,June,INDORE-UDAIPUR,993,798,1791
2024,June,INDORE-VARANASI,1723,1639,3362
2024,June,ITANAGAR-KOLKATA,3919,3931,7850
2024,June,ITANAGAR-PASIGHAT,0,7,7
2024,June,JABALPUR-JAGDALPUR,443,195,638
2024,June,JABALPUR-MUMBAI,191,225,416
2024,June,JAGDALPUR-RAIPUR,704,674,1378
2024,June,JAIPUR-JODHPUR,1083,1123,2206
2024,June,JAIPUR-KOLKATA,16854,14951,31805
2024,June,JAIPUR-LUCKNOW,3684,3546,7230
2024,June,JAIPUR-MUMBAI,53284,45160,98444
2024,June,JAIPUR-PATNA,0,5,5
2024,June,JAIPUR-PUNE,11375,9847,21222
2024,June,JAIPUR-RAIPUR,0,9,9
2024,June,JAIPUR-SURAT,4211,4027,8238
2024,June,JAIPUR-UDAIPUR,3062,2757,5819
2024,June,JALGAON-MUMBAI,194,141,335
2024,June,JALGAON-PUNE,731,808,1539
2024,June,JAMMU-KOLKATA,727,790,1517
2024,June,JAMMU-LEH,1730,1776,3506
2024,June,JAMMU-MUMBAI,3593,3335,6928
2024,June,JAMMU-SRINAGAR,27759,26374,54133
2024,June,JAMNAGAR-MUMBAI,3821,4359,8180
2024,June,JAMSHEDPUR-KOLKATA,177,100,277
2024,June,JEYPORE-VISAKHAPATNAM,96,82,178
2024,June,JHARSUGUDA-KOLKATA,1628,1867,3495
2024,June,JODHPUR-MUMBAI,10542,10442,20984
2024,June,JODHPUR-PUNE,3686,3824,7510
2024,June,JORHAT-KOLKATA,5109,5126,10235
2024,June,CUDDAPAH-VIJAYAWADA,459,304,763
2024,June,CUDDAPAH-VISAKHAPATNAM,425,299,724
2024,June,KALABURAGI-TIRUPATI,423,282,705
2024,June,KANDLA-MUMBAI,559,688,1247
2024,June,KANNUR-KOCHI,1005,1640,2645
2024,June,KANNUR-MUMBAI,2642,2821,5463
2024,June,KANNUR-THIRUVANANTHAPURAM,1285,1034,2319
2024,June,KANPUR-MUMBAI,5015,4689,9704
2024,June,KESHOD-MUMBAI,571,572,1143
2024,June,KOCHI-KOLKATA,3540,3677,7217
2024,June,KOCHI-KOZHIKODE,1340,1077,2417
2024,June,KOCHI-LUCKNOW,654,348,1002
2024,June,KOCHI-MUMBAI,45873,47717,93590
2024,June,KOCHI-PUNE,4206,3804,8010
2024,June,KOCHI-RAIPUR,772,548,1320
2024,June,KOCHI-SALEM,868,764,1632
2024,June,KOCHI-THIRUVANANTHAPURAM,2240,1881,4121
2024,June,KOCHI-VARANASI,86,296,382
2024,June,KOLHAPUR-MUMBAI,1500,1607,3107
2024,June,KOLHAPUR-TIRUPATI,562,898,1460
2024,June,KOLKATA-LILABARI,620,860,1480
2024,June,KOLKATA-LUCKNOW,8653,10788,19441
2024,June,KOLKATA-MUMBAI,81635,80175,161810
2024,June,KOLKATA-NAGPUR,4884,4964,9848
2024,June,KOLKATA-PAKYONG,533,542,1075
2024,June,KOLKATA-PATNA,12046,12803,24849
2024,June,KOLKATA-PORT BLAIR,19884,18676,38560
2024,June,KOLKATA-PUNE,18727,18275,37002
2024,June,KOLKATA-RAIPUR,11365,10819,22184
2024,June,KOLKATA-RAJKOT,182,134,316
2024,June,KOLKATA-RANCHI,8432,8693,17125
2024,June,KOLKATA-ROURKELA,548,583,1131
2024,June,KOLKATA-SHILLONG,2980,2574,5554
2024,June,KOLKATA-SILCHAR,10519,11618,22137
2024,June,KOLKATA-SRINAGAR,5935,5132,11067
2024,June,KOLKATA-SURAT,5655,5675,11330
2024,June,KOLKATA-TEZPUR,2182,2184,4366
2024,June,KOLKATA-VADODARA,267,313,580
2024,June,KOLKATA-VARANASI,9690,10300,19990
2024,June,KOLKATA-VISAKHAPATNAM,5127,4993,10120
2024,June,AYODHYA-KOLKATA,1876,2254,4130
2024,June,KOZHIKODE-MUMBAI,6786,7352,14138
2024,June,KOZHIKODE-THIRUVANANTHAPURAM,59,8,67
2024,June,KURNOOL-VISAKHAPATNAM,400,382,782
2024,June,LEH-MUMBAI,4415,4640,9055
2024,June,LEH-SRINAGAR,1091,861,1952
2024,June,LILABARI-SHILLONG,596,410,1006
2024,June,LILABARI-TEZPUR,260,343,603
2024,June,LUCKNOW-MUMBAI,35203,30077,65280
2024,June,LUCKNOW-NAGPUR,1610,1496,3106
2024,June,LUCKNOW-NASIK,422,301,723
2024,June,LUCKNOW-PATNA,3805,4034,7839
2024,June,LUCKNOW-PUNE,10992,9713,20705
2024,June,LUCKNOW-RAIPUR,3967,3444,7411
2024,June,LUCKNOW-RANCHI,1198,1108,2306
2024,June,LUCKNOW-SHIRDI,324,272,596
2024,June,LUCKNOW-SRINAGAR,1954,2309,4263
2024,June,LUCKNOW-VARANASI,1917,1952,3869
2024,June,AZAMGARH-LUCKNOW,65,92,157
2024,June,ALIGARH-LUCKNOW,88,103,191
2024,June,CHITRAKOOT-LUCKNOW,81,103,184
2024,June,LUCKNOW-SHRAVASTI,29,55,84
2024,June,HINDON-LUDHIANA,160,147,307
2024,June,MADURAI-MUMBAI,8011,8773,16784
2024,June,MALVAN-MUMBAI,475,360,835
2024,June,MANGALORE-MUMBAI,23116,24921,48037
2024,June,MANGALORE-PUNE,2084,1811,3895
2024,June,MUMBAI-NAGPUR,26494,26434,52928
2024,June,MUMBAI-PATNA,14853,14751,29604
2024,June,MUMBAI-PUNE,858,814,1672
2024,June,MUMBAI-RAIPUR,15088,14965,30053
2024,June,MUMBAI-RAJKOT,22085,20129,42214
2024,June,MUMBAI-RANCHI,9909,9695,19604
2024,June,MUMBAI-SRINAGAR,22331,23193,45524
2024,June,MUMBAI-TIRUCHIRAPALLY,2190,2084,4274
2024,June,MUMBAI-THIRUVANANTHAPURAM,20742,21424,42166
2024,June,MUMBAI-UDAIPUR,20718,20705,41423
2024,June,MUMBAI-VADODARA,12643,13793,26436
2024,June,MUMBAI-VARANASI,31621,32565,64186
2024,June,MUMBAI-VIJAYAWADA,1834,1874,3708
2024,June,MUMBAI-VISAKHAPATNAM,9335,8544,17879
2024,June,AYODHYA-MUMBAI,12480,13229,25709
2024,June,NAGPUR-NANDED,89,117,206
2024,June,NAGPUR-NASIK,1259,1309,2568
2024,June,NAGPUR-PUNE,15383,15075,30458
2024,June,NAGPUR-TIRUPATI,142,102,244
2024,June,NANDED-PUNE,134,136,270
2024,June,HINDON-NANDED,1912,2111,4023
2024,June,PANTNAGAR-PITHORAGARH,159,139,298
2024,June,PANTNAGAR-VARANASI,449,474,923
2024,June,PATNA-PUNE,5339,5211,10550
2024,June,PATNA-RANCHI,3490,2990,6480
2024,June,PATNA-VARANASI,0,24,24
2024,June,PORT BLAIR-VISAKHAPATNAM,1354,1343,2697
2024,June,PUNE-RAIPUR,2030,1864,3894
2024,June,PUNE-RAJKOT,1777,1715,3492
2024,June,PUNE-RANCHI,5103,5078,10181
2024,June,PUNE-SRINAGAR,58,0,58
2024,June,PUNE-SURAT,1798,1627,3425
2024,June,PUNE-VADODARA,1670,1594,3264
2024,June,PUNE-VARANASI,5103,5347,10450
2024,June,PUNE-VISAKHAPATNAM,1543,1701,3244
2024,June,RAIPUR-UTKELA,12,17,29
2024,June,RANCHI-VARANASI,26,0,26
2024,June,SHIRDI-TIRUPATI,332,238,570
2024,June,SHIRDI-VIJAYAWADA,1430,1528,2958
2024,June,SHIVAMOGGA-TIRUPATI,692,450,1142
2024,June,TIRUPATI-VIJAYAWADA,798,1115,1913
2024,June,TIRUPATI-VISAKHAPATNAM,1513,1535,3048
2024,June,VIJAYAWADA-VISAKHAPATNAM,1593,1748,3341
2025,June,ADAMPUR-HINDON,1546,1492,3038
2025,June,AGARTALA-BENGALURU,3460,3205,6665
2025,June,AGARTALA-CHENNAI,1008,947,1955
2025,June,AGARTALA-DELHI,5514,7342,12856
2025,June,AGARTALA-DIBRUGARH,628,460,1088
2025,June,AGARTALA-GUWAHATI,13078,15719,28797
2025,June,AGARTALA-HYDERABAD,3056,2849,5905
2025,June,AGARTALA-IMPHAL,1689,1552,3241
2025,June,AGARTALA-JAIPUR,48,10,58
2025,June,AGARTALA-KOLKATA,32463,34012,66475
2025,June,AGATTI ISLAND-BENGALURU,188,211,399
2025,June,AGATTI ISLAND-GOA,919,1058,1977
2025,June,AGATTI ISLAND-KOCHI,1746,1981,3727
2025,June,AGRA-AHMEDABAD,1886,1627,3513
2025,June,AGRA-BENGALURU,4590,4346,8936
2025,June,AGRA-HYDERABAD,1982,1904,3886
2025,June,AGRA-MUMBAI,1942,1910,3852
2025,June,AHMEDABAD-KISHANGARH,1329,1987,3316
2025,June,AHMEDABAD-AMRITSAR,4437,5195,9632
2025,June,AHMEDABAD-BAGDOGRA,4505,5315,9820
2025,June,AHMEDABAD-BELGAUM,308,332,640
2025,June,AHMEDABAD-BENGALURU,48302,46222,94524
2025,June,AHMEDABAD-BHOPAL,1973,1947,3920
2025,June,AHMEDABAD-BHUBANESWAR,4492,4854,9346
2025,June,AHMEDABAD-BHUJ,98,84,182
2025,June,AHMEDABAD-CHANDIGARH,12618,13589,26207
2025,June,AHMEDABAD-CHENNAI,18284,16191,34475
2025,June,AHMEDABAD-COIMBATORE,1160,726,1886
2025,June,AHMEDABAD-GOA,13362,13307,26669
2025,June,AHMEDABAD-DEHRADUN,7989,9910,17899
2025,June,AHMEDABAD-DELHI,79112,101157,180269
2025,June,AHMEDABAD-DIMAPUR,232,142,374
2025,June,AHMEDABAD-DIU,2296,2132,4428
2025,June,AHMEDABAD-DURGAPUR,158,184,342
2025,June,AHMEDABAD-GOA,16939,16474,33413
2025,June,AHMEDABAD-GUWAHATI,3986,4676,8662
2025,June,AHMEDABAD-GWALIOR,589,845,1434
2025,June,AHMEDABAD-HYDERABAD,28647,25515,54162
2025,June,AHMEDABAD-INDORE,5493,5658,11151
2025,June,AHMEDABAD-JAIPUR,6082,6489,12571
2025,June,AHMEDABAD-JALGAON,356,379,735
2025,June,AHMEDABAD-JAMMU,10,0,10
2025,June,AHMEDABAD-JODHPUR,1587,1710,3297
2025,June,AHMEDABAD-KESHOD,184,125,309
2025,June,AHMEDABAD-KOCHI,5112,5212,10324
2025,June,AHMEDABAD-KOLHAPUR,913,889,1802
2025,June,AHMEDABAD-KOLKATA,21719,26498,48217
2025,June,AHMEDABAD-LUCKNOW,9666,11655,21321
2025,June,AHMEDABAD-MUMBAI,68915,67220,136135
2025,June,AHMEDABAD-NAGPUR,4069,4168,8237
2025,June,AHMEDABAD-NANDED,855,970,1825
2025,June,AHMEDABAD-NASIK,2123,1910,4033
2025,June,AHMEDABAD-PATNA,5091,5336,10427
2025,June,AHMEDABAD-PUNE,24965,25847,50812
2025,June,AHMEDABAD-RAIPUR,4782,5063,9845
2025,June,AHMEDABAD-RANCHI,4419,5658,10077
2025,June,AHMEDABAD-SRINAGAR,175,178,353
2025,June,AHMEDABAD-SURAT,3,0,3
2025,June,AHMEDABAD-THIRUVANANTHAPURAM,811,1456,2267
2025,June,AHMEDABAD-VARANASI,3679,5340,9019
2025,June,AHMEDABAD-VISAKHAPATNAM,471,803,1274
2025,June,AHMEDABAD-AYODHYA,2874,3022,5896
2025,June,AIZAWL-BENGALURU,346,248,594
2025,June,AIZAWL-DELHI,4818,5293,10111
2025,June,AIZAWL-GUWAHATI,5782,5732,11514
2025,June,AIZAWL-IMPHAL,490,412,902
2025,June,AIZAWL-KOLKATA,5492,4822,10314
2025,June,AIZAWL-SHILLONG,375,296,671
2025,June,KISHANGARH-LUCKNOW,578,706,1284
2025,June,KISHANGARH-NAGPUR,988,1247,2235
2025,June,KISHANGARH-PUNE,1002,1159,2161
2025,June,HINDON-KISHANGARH,672,710,1382
2025,June,BENGALURU-PRAYAGRAJ,2877,2671,5548
2025,June,BHUBANESWAR-PRAYAGRAJ,867,806,1673
2025,June,BILASPUR-PRAYAGRAJ,434,409,843
2025,June,DELHI-PRAYAGRAJ,5570,4986,10556
2025,June,HYDERABAD-PRAYAGRAJ,1966,1646,3612
2025,June,INDORE-PRAYAGRAJ,159,70,229
2025,June,MUMBAI-PRAYAGRAJ,15113,13624,28737
2025,June,PRAYAGRAJ-RAIPUR,412,461,873
2025,June,AMRITSAR-BENGALURU,5929,5087,11016
2025,June,AMRITSAR-DELHI,38470,35645,74115
2025,June,AMRITSAR-GUWAHATI,229,288,517
2025,June,AMRITSAR-HYDERABAD,2485,1393,3878
2025,June,AMRITSAR-KOCHI,359,377,736
2025,June,AMRITSAR-KOLKATA,1727,1314,3041
2025,June,AMRITSAR-KULLU,373,222,595
2025,June,AMRITSAR-MUMBAI,13282,11052,24334
2025,June,AMRITSAR-PUNE,4483,3558,8041
2025,June,AMRITSAR-SIMLA,128,106,234
2025,June,AMRITSAR-SRINAGAR,4935,3201,8136
2025,June,AURANGABAD-BENGALURU,2027,1998,4025
2025,June,AURANGABAD-COIMBATORE,29,41,70
2025,June,AURANGABAD-GOA,660,753,1413
2025,June,AURANGABAD-DELHI,9370,10556,19926
2025,June,AURANGABAD-HYDERABAD,4288,4145,8433
2025,June,AURANGABAD-MUMBAI,8850,9401,18251
2025,June,AURANGABAD-NASIK,0,193,193
2025,June,BAGDOGRA-BENGALURU,29583,25189,54772
2025,June,BAGDOGRA-BHUBANESWAR,775,619,1394
2025,June,BAGDOGRA-CHENNAI,10663,9804,20467
2025,June,BAGDOGRA-DELHI,48305,44860,93165
2025,June,BAGDOGRA-DIBRUGARH,902,692,1594
2025,June,BAGDOGRA-DURGAPUR,431,353,784
2025,June,BAGDOGRA-GUWAHATI,1089,4064,5153
2025,June,BAGDOGRA-HYDERABAD,21802,16978,38780
2025,June,BAGDOGRA-KOLKATA,24463,21371,45834
2025,June,BAGDOGRA-LEH,0,8,8
2025,June,BAGDOGRA-MUMBAI,20261,17437,37698
2025,June,BAGDOGRA-PATNA,107,191,298
2025,June,BAGDOGRA-PUNE,0,9,9
2025,June,BAREILLY-BENGALURU,2013,1995,4008
2025,June,BAREILLY-MUMBAI,2958,3064,6022
2025,June,BELGAUM-BENGALURU,4372,4239,8611
2025,June,BELGAUM-DELHI,2609,2887,5496
2025,June,BELGAUM-HYDERABAD,1851,1925,3776
2025,June,BELGAUM-JAIPUR,645,678,1323
2025,June,BELGAUM-MUMBAI,1444,1307,2751
2025,June,BENGALURU-BHOPAL,11147,11176,22323
2025,June,BENGALURU-BHUBANESWAR,35466,35199,70665
2025,June,BENGALURU-BIDAR,1176,1186,2362
2025,June,BENGALURU-CHANDIGARH,22640,24686,47326
2025,June,BENGALURU-CHENNAI,57068,56579,113647
2025,June,BENGALURU-COIMBATORE,17312,17138,34450
2025,June,BENGALURU-GOA,40117,43572,83689
2025,June,BENGALURU-DARBHANGA,1130,1221,2351
2025,June,BENGALURU-DEHRADUN,9775,11915,21690
2025,June,BENGALURU-DELHI,189828,188456,378284
2025,June,BENGALURU-DEOGHAR,4927,5165,10092
2025,June,BENGALURU-DIBRUGARH,298,407,705
2025,June,BENGALURU-DURGAPUR,5313,5876,11189
2025,June,BENGALURU-GOA,19392,20111,39503
2025,June,BENGALURU-GORAKHPUR,10709,11548,22257
2025,June,BENGALURU-GUWAHATI,34917,34886,69803
2025,June,BENGALURU-GWALIOR,3806,4301,8107
2025,June,BENGALURU-HUBLI,3611,3597,7208
2025,June,BENGALURU-HYDERABAD,106410,107096,213506
2025,June,BENGALURU-IMPHAL,728,833,1561
2025,June,BENGALURU-INDORE,22257,22246,44503
2025,June,BENGALURU-JABALPUR,4285,4569,8854
2025,June,BENGALURU-JAIPUR,24039,28960,52999
2025,June,BENGALURU-JAMMU,1197,1061,2258
2025,June,BENGALURU-JHARSUGUDA,4726,4590,9316
2025,June,BENGALURU-JODHPUR,5470,5419,10889
2025,June,BENGALURU-KALABURAGI,1135,1140,2275
2025,June,BENGALURU-KANNUR,4463,3548,8011
2025,June,BENGALURU-KANPUR,4671,5179,9850
2025,June,BENGALURU-KOCHI,60068,60074,120142
2025,June,BENGALURU-KOLHAPUR,2543,2451,4994
2025,June,BENGALURU-KOLKATA,97293,101836,199129
2025,June,BENGALURU-KOZHIKODE,7648,7547,15195
2025,June,BENGALURU-KURNOOL,171,216,387
2025,June,BENGALURU-LUCKNOW,30999,36128,67127
2025,June,BENGALURU-MADURAI,9497,9456,18953
2025,June,BENGALURU-MALVAN,326,214,540
2025,June,BENGALURU-MANGALORE,30610,30995,61605
2025,June,BENGALURU-MUMBAI,159910,164357,324267
2025,June,BENGALURU-NAGPUR,18862,18035,36897
2025,June,BENGALURU-NANDED,1734,1683,3417
2025,June,BENGALURU-NASIK,5623,5885,11508
2025,June,BENGALURU-PATNA,31499,34878,66377
2025,June,BENGALURU-PONDICHERRY,2101,1933,4034
2025,June,BENGALURU-PORT BLAIR,6477,6835,13312
2025,June,BENGALURU-PUNE,81233,75992,157225
2025,June,BENGALURU-RAIPUR,13323,14002,27325
2025,June,BENGALURU-RAJAHMUNDRY,3663,3633,7296
2025,June,BENGALURU-RAJKOT,4909,4987,9896
2025,June,BENGALURU-RANCHI,18541,18927,37468
2025,June,BENGALURU-SALEM,1863,2192,4055
2025,June,BENGALURU-SHIRDI,4909,4835,9744
2025,June,BENGALURU-SHIVAMOGGA,1421,1580,3001
2025,June,BENGALURU-SRINAGAR,1524,2319,3843
2025,June,BENGALURU-SURAT,13197,12495,25692
2025,June,BENGALURU-TIRUCHIRAPALLY,8391,7790,16181
2025,June,BENGALURU-TIRUPATI,4113,3701,7814
2025,June,BENGALURU-THIRUVANANTHAPURAM,27318,29328,56646
2025,June,BENGALURU-TUTICORIN,1977,1916,3893
2025,June,BENGALURU-UDAIPUR,4816,4761,9577
2025,June,BENGALURU-VADODARA,4732,4734,9466
2025,June,BENGALURU-VARANASI,35549,38932,74481
2025,June,BENGALURU-VIDYANAGAR,306,382,688
2025,June,BENGALURU-VIJAYAWADA,12174,11052,23226
2025,June,BENGALURU-VISAKHAPATNAM,20089,21735,41824
2025,June,AYODHYA-BENGALURU,13988,16348,30336
2025,June,BENGALURU-HINDON,7332,7768,15100
2025,June,BHATINDA-DELHI,783,918,1701
2025,June,BHATINDA-HINDON,57,33,90
2025,June,BHAVNAGAR-JAIPUR,4,5,9
2025,June,BHAVNAGAR-MUMBAI,488,490,978
2025,June,BHAVNAGAR-PUNE,393,399,792
2025,June,BHOPAL-DELHI,21092,21626,42718
2025,June,BHOPAL-HYDERABAD,6035,5747,11782
2025,June,BHOPAL-JABALPUR,424,252,676
2025,June,BHOPAL-MUMBAI,17510,17125,34635
2025,June,BHOPAL-PUNE,4279,4195,8474
2025,June,BHOPAL-RAIPUR,2172,2012,4184
2025,June,BHOPAL-REWA,95,99,194
2025,June,BHOPAL-DATIA,70,82,152
2025,June,BHUBANESWAR-CHANDIGARH,985,799,1784
2025,June,BHUBANESWAR-CHENNAI,8677,8747,17424
2025,June,BHUBANESWAR-GOA,2257,1799,4056
2025,June,BHUBANESWAR-DEHRADUN,1688,2039,3727
2025,June,BHUBANESWAR-DELHI,42453,48227,90680
2025,June,BHUBANESWAR-DURGAPUR,655,591,1246
2025,June,BHUBANESWAR-GOA,0,493,493
2025,June,BHUBANESWAR-GUWAHATI,4206,5041,9247
2025,June,BHUBANESWAR-HYDERABAD,25565,23972,49537
2025,June,BHUBANESWAR-INDORE,2880,2807,5687
2025,June,BHUBANESWAR-JAIPUR,2364,2293,4657
2025,June,BHUBANESWAR-JAMSHEDPUR,154,174,328
2025,June,BHUBANESWAR-JEYPORE,488,500,988
2025,June,BHUBANESWAR-JHARSUGUDA,588,762,1350
2025,June,BHUBANESWAR-KOCHI,3309,3343,6652
2025,June,BHUBANESWAR-KOLKATA,17454,19132,36586
2025,June,BHUBANESWAR-LUCKNOW,2338,2663,5001
2025,June,BHUBANESWAR-MUMBAI,23365,23586,46951
2025,June,BHUBANESWAR-PATNA,3727,4331,8058
2025,June,BHUBANESWAR-PORT BLAIR,4773,4070,8843
2025,June,BHUBANESWAR-PUNE,4886,4433,9319
2025,June,BHUBANESWAR-RAIPUR,3230,3310,6540
2025,June,BHUBANESWAR-RANCHI,1807,1713,3520
2025,June,BHUBANESWAR-ROURKELA,992,975,1967
2025,June,BHUBANESWAR-UTKELA,196,213,409
2025,June,BHUBANESWAR-VARANASI,1187,1205,2392
2025,June,BHUBANESWAR-VISAKHAPATNAM,1294,930,2224
2025,June,BHUBANESWAR-HINDON,2599,3740,6339
2025,June,BHUJ-DELHI,2277,2595,4872
2025,June,BHUJ-MUMBAI,7765,8293,16058
2025,June,BIKANER-DELHI,1518,1827,3345
2025,June,BIKANER-JAIPUR,147,171,318
2025,June,BILASPUR-DELHI,671,468,1139
2025,June,BILASPUR-JABALPUR,472,455,927
2025,June,BILASPUR-JAGDALPUR,76,215,291
2025,June,BILASPUR-KOLKATA,291,317,608
2025,June,AMBIKAPUR-BILASPUR,29,21,50
2025,June,CHANDIGARH-CHENNAI,5497,5227,10724
2025,June,CHANDIGARH-GOA,7189,6998,14187
2025,June,CHANDIGARH-DELHI,43249,38332,81581
2025,June,CHANDIGARH-DHARAMSALA,1558,1398,2956
2025,June,CHANDIGARH-GUWAHATI,1043,1088,2131
2025,June,CHANDIGARH-HISSAR,123,204,327
2025,June,CHANDIGARH-HYDERABAD,14263,13086,27349
2025,June,CHANDIGARH-INDORE,2092,1812,3904
2025,June,CHANDIGARH-JAIPUR,4295,3814,8109
2025,June,CHANDIGARH-JAMMU,1083,1231,2314
2025,June,CHANDIGARH-KOLKATA,3716,3665,7381
2025,June,CHANDIGARH-LEH,915,915,1830
